(-0.2901479760163672-0.2736536343698836j),(-0.14571637650011923-0.08911291156002943j),(-0.26876676145076905-0.3222319101807463j),(-0.1454087428979771-0.18998644299705775j),(-0.2730921871097378-0.36482698115100376j),(-0.14212127843680933-0.30421153272204143j),(-0.30578988895419373-0.4075421745610376j),(-0.14133939865340345-0.42164758945672776j),(-0.36403386296259477-0.45508599269282557j),(-0.1528868765779614-0.5328742648007113j),(-0.44068843543130953-0.5080038423283808j),(-0.18813561157739023-0.6314557711342966j),(-0.5268926600721613-0.5614395346599359j),(-0.2563154640454923-0.7146039169095019j),(-0.6150220052372706-0.6059488358934078j),(-0.3611653352650145-0.7820856057524133j),(-0.7008727004342183-0.630117138702087j),(-0.4990649227242723-0.8339516230085178j),(-0.7842305188231116-0.6240528017810634j),(-0.6592704931225086-0.8681657371379156j),(-0.867624602931836-0.5824954258662451j),(-0.8261428187555087-0.8792871624682834j),(-0.953781388678727-0.5064213369932177j),(-0.9825771178082217-0.8589696198867478j),(-1.0428087485577853-0.4025936273299068j),(-1.113474537248613-0.7983295357149441j),(-1.1302586141574835-0.2812774764841099j),(-1.208163151542317-0.6914727646660745j),(-1.2068930435753376-0.15302952021022775j),(-1.2611452256241815-0.5389463267613352j),(-1.2603390608792047-0.025810580836264307j),(-1.2712255972777584-0.3498049795720507j),(-1.278107610147483+0.0964669411798274j),(-1.239695022183531-0.14139244357745162j),(-1.2509434600665923+0.21341207954315852j),(-1.1685609703301005+0.06330792906478955j),(-1.1753587275646074+0.3258854039732171j),(-1.059716347200031+0.2400701027983094j),(-1.0545226510902392+0.43292388713756713j),(-0.9154610037735265+0.368286484792186j),(-0.8973061965733414+0.5291514017262993j),(-0.7401374260024698+0.43485473551538045j),(-0.7159660783993448+0.6038334361280284j),(-0.5420783014460931+0.43599609759153396j),(-0.523430863641019+0.6421607171299053j),(-0.33482415338504934+0.37662558606135055j),(-0.3312364865932863+0.6285399350025334j),(-0.1367622288182033+0.26771602149018087j),(-0.1488193657684091+0.5509265772900134j),(0.031098848317578198+0.12272868902071699j),(0.01575021411412758+0.40482716117931833j),(0.14878151085502767-0.04559844875694702j),(0.15417125617529348+0.19567326847882693j),(0.20137962050358726-0.2270729561238381j),(0.25645247793081705-0.06120331839995141j),(0.1822073073056692-0.4140702348709766j),(0.3105984919706636-0.3429821875493494j),(0.09400589521531133-0.6000836257794183j),(0.3040225605848379-0.6233868342623234j),(-0.052212960858246005-0.777700900929396j),(0.22655692162092622-0.8771154637381444j),(-0.24030636274299289-0.9370973508310844j),(0.07420977301200771-1.0834370444616845j),(-0.4530577189736902-1.065886080166443j),(-0.1476308562741694-1.2281356259437568j),(-0.6757844973813681-1.1505844844520277j),(-0.4228312079070231-1.303649992017275j),(-0.898320050126572-1.1792772864502692j),(-0.7257691748036597-1.3079036430064979j),(-1.1148166247936353-1.1445492255474492j),(-1.025177278391163-1.2427054299575098j),(-1.3216433960103147-1.0456215806598148j),(-1.2896739734058247-1.1125898858058905j),(-1.5143774704987893-0.8889064460166697j),(-1.4934977710396709-0.9245863160292509j),(-1.6852367287648478-0.6867766916235344j),(-1.6208571099188223-0.6888324029528902j),(-1.8221473516853541-0.4550051458301221j),(-1.6677364278149405-0.41943212050961265j),(-1.9100298243486635-0.20979495727084463j),(-1.6408082930977592-0.134723791025745j),(-1.9340473922522+0.034578570582014856j),(-1.5540092969794472+0.14371992725570387j),(-1.883798972063456+0.26680118440629663j),(-1.4240275631475474+0.3935456255658439j),(-1.7570350748433468+0.4780997657392268j),(-1.2661885547464604+0.5950771279367308j),(-1.5615794615445786+0.6608664968419475j),(-1.0919460671637866+0.7348123447124253j),(-1.3147140485443645+0.8072335376765369j),(-0.9085076341996298+0.8078180067290455j),(-1.0401218723187295+0.9085258454141967j),(-0.7203087881057892+0.8181414080645966j),(-0.7632815668701944+0.9561351376164996j),(-0.5314003995075856+0.7769792801130346j),(-0.5066844337655606+0.9437138259996135j),(-0.34755791500016964+0.6991058011256505j),(-0.2862414846650429+0.8699399274379138j),(-0.17713593108655018+0.5986806450620992j),(-0.10978090964177084+0.740719373520721j),(-0.030272629474432988+0.48579425373190005j),(0.02220823892532897+0.5697435922905087j),(0.08324223677866793+0.36485923555948385j),(0.11417305912099213+0.3768156465724204j),(0.15656413031678074+0.23530228149114452j),(0.17249501425968894+0.18413209618930765j),(0.18778944855021235+0.09418333835632409j),(0.20299918767053177+0.011479404454461273j),(0.18052014016078033-0.06032905813585587j),(0.2097209264219782-0.12821897989898856j),(0.14273041705500072-0.2260054640769994j),(0.19506775944883858-0.23157871401285313j),(0.0843312933690249-0.39530508046887103j),(0.16091543764527066-0.3047433215210862j),(0.014327756239034761-0.5563664221623548j),(0.10982666348581355-0.3606290943789915j),(-0.061395347251492705-0.6959326230501536j),(0.04561022227246658-0.4142670566479637j),(-0.1408898892352516-0.8031649931663061j),(-0.02718053652327923-0.4777079623035516j),(-0.22535935251797112-0.8729395007525333j),(-0.10464925091605248-0.5560874734883443j),(-0.31720209742205807-0.9073787310971544j),(-0.18520062134437054-0.6460402052449852j),(-0.41776303614463006-0.9149921093288653j),(-0.27055638874896193-0.7368500514775951j),(-0.5257603396888813-0.9076546407843515j),(-0.3654467373128153-0.8138155750367139j),(-0.637043660640947-0.8964364411673807j),(-0.4757863469662358-0.862612672303916j),(-0.7457595526649765-0.887717179254878j),(-0.6057863031583336-0.8731892463560939j),(-0.8463845079298407-0.8809292551427872j),(-0.7549720176013777-0.8419980716215831j),(-0.9356894128535966-0.8687068907121501j),(-0.9162522640998574-0.7720449367538291j),(-1.0136903478440145-0.8393840057019055j),(-1.0759220838608405-0.671038918243658j),(-1.0830356435946447-0.7809846037138992j),(-1.2158580106144434-0.548578166612516j),(-1.1469313801579726-0.6853696606499361j),(-1.3173976826243883-0.41355741543818714j),(-1.2063620115694036-0.5512057444204816j),(-1.3657708925484697-0.2727677993238914j),(-1.2577538588681412-0.38488478795843273j),(-1.3537051030786362-0.13108032053009144j),(-1.2921847552832046-0.1992650863730232j),(-1.2830684195273645+0.007098547805298727j),(-1.2967547646398945-0.010839494184004428j),(-1.1640610131897122+0.1359566805746485j),(-1.257964294559733+0.16360022556096387j),(-1.0122923193446693+0.24702596379232789j),(-1.1661750891266132+0.30969869574150444j),(-0.8447864996644946+0.3293301047942733j),(-1.01974606156962+0.4169464141946853j),(-0.6762849470144161+0.3711268228402529j),(-0.8274315045795663+0.47865888459580613j),(-0.5170431459090051+0.36276663685495486j),(-0.608123572091139+0.4910246549383831j),(-0.3727155728832519+0.2996930822061142j),(-0.3878508999620703+0.45206484586416706j),(-0.24611307151336137+0.18448669547537372j),(-0.19482251059465144+0.36129721551892485j),(-0.13990552296562814+0.02715861345793169j),(-0.053922305589244046+0.2204847693435622j),(-0.05899511027337129-0.1564861988285771j),(0.017800748476300116+0.03525015297925929j),(-0.011431619524706838-0.34790765751280267j),(0.01348114077294535-0.1831928292750817j),(-0.007324890347809004-0.5293053877097579j),(-0.06378729020087831-0.41717053920332614j),(-0.05600981377849154-0.6863884847673272j),(-0.20330797831101313-0.6433436639852487j),(-0.1624334898300614-0.8096282035252305j),(-0.3901890077456259-0.8354237443120676j),(-0.3240916319106802-0.8937928992871719j),(-0.6085101323482289-0.9683676077107772j),(-0.5297051275279488-0.9362382793074198j),(-0.8432379060913676-1.0230059775272606j),(-0.7602460058283876-0.9348982672472722j),(-1.0805182804673454-0.9898041410422981j),(-0.9921098066380077-0.8870072220995121j),(-1.3067173249371038-0.8706469074728888j),(-1.2014890555533724-0.7892486410382615j),(-1.507129145034248-0.6781296100115043j),(-1.368603457430851-0.6393996891507394j),(-1.6654121056870221-0.4326143001911349j),(-1.4805301410497513-0.4388709212452146j),(-1.7644973903967385-0.15799578729849317j),(-1.531912786644289-0.19509249579076432j),(-1.7890649864587531+0.12253089337266296j),(-1.523606086727758+0.07734515373546591j),(-1.7289589738673126+0.38952184833037995j),(-1.4600381524214314+0.3574991751565836j),(-1.5824051331256683+0.6284937432117441j),(-1.3464780242500702+0.6208521291697338j),(-1.3578079683234856+0.829353094201743j),(-1.187333338930245+0.8433624124900753j),(-1.0732893252278388+0.9847564352712879j),(-0.9861081640685074+1.0056071005382616j),(-0.7538550218788467+1.088443564843538j),(-0.7469210789611116+1.095776856447867j),(-0.4268765925886999+1.1344809114422678j),(-0.47680445364919777+1.1106724243771962j),(-0.11715755831071212+1.1178632652401048j),(-0.18764150942166735+1.0545487256640742j),(0.1569984098137544+1.0362525138450778j),(0.10331012865880107+0.9363951544356545j),(0.3856425295450017+0.8920553359272678j),(0.37484492355050636+0.7667506347223296j),(0.5665925601713642+0.6937958003932132j),(0.6049809223687252+0.5552390403918128j),(0.7028507255645724+0.4559317520009111j),(0.7749853736931075+0.3096459671574849j),(0.7991074664648417+0.19683062148858718j),(0.8729950295928394+0.03668606922104295j),(0.8586333083434924-0.06465452315864417j),(0.896061805531352-0.2561058652718654j),(0.881610349037183-0.31296822348802183j),(0.8499714602493214-0.5584065182554282j),(0.86534070691708-0.5387236817693299j),(0.7469349519951474-0.8561575174479754j),(0.8060335335059994-0.7396346257091035j),(0.6019608309869408-1.1323401439681278j),(0.7012945817754154-0.9191274847604608j),(0.4291235145225723-1.3694686333831128j),(0.5522338456640659-1.0830720742729938j),(0.23890440306505462-1.5530659952509454j),(0.3643311577076343-1.2357582553356525j),(0.037327136290335794-1.6749097295125428j),(0.14675226439488642-1.3765454132317816j),(-0.1730825801782771-1.7348104628323524j),(-0.08954012486750385-1.4984007912440123j),(-0.39114175661377376-1.740140208166181j),(-0.3340464790299714-1.588888945603547j),(-0.6146697776143499-1.7031022140831j),(-0.5783933758403098-1.6333097915572616j),(-0.8389419700665803-1.6365486291989726j),(-0.8166986416419655-1.6189186640431719j),(-1.056501370543714-1.5497010866229604j),(-1.0444935071678372-1.538774533447672j),(-1.2582715030530642-1.4451997830286234j),(-1.2566672748490657-1.393888836193928j),(-1.4353367516081565-1.3184553192993491j),(-1.4453048005957336-1.1929313963874488j),(-1.5804495750030427-1.1594413061273414j),(-1.5982879020526712-0.9495554804183755j),(-1.688381913224712-0.9560872843400695j),(-1.6990312741987115-0.6780731432088053j),(-1.7545559901160057-0.6974693051551621j),(-1.726585288484398-0.388272668128707j),(-1.7715352868161958-0.3735357123355201j),(-1.6523909780147872-0.07851778534824111j),(-1.7212933660393714+0.03899528902007848j),(-1.4131759873926981+0.28435759539989697j),(-1.5408607653958268+0.7133942156469881j),(-0.13318204513201493+0.9287917797306229j),(-0.19366905861419517-0.13284595026832302j),(-0.06374158965699336-0.26196869762538505j),(-0.5256382382961367-0.6253411088366372j),(-0.2829970833171811-0.5765957263894104j),(-0.7379424162814281-0.8263975784561843j),(-0.5207399044483849-0.7518331355702653j),(-0.9285855224252901-0.8998443985531921j),(-0.7620085144342119-0.8432472498362703j),(-1.1091574528911288-0.886897053973866j),(-0.9875704070303156-0.8627661605980759j),(-1.2787095749378976-0.8126753475692826j),(-1.1808614000605127-0.8136580344249065j),(-1.4299432351891344-0.697474957899333j),(-1.3311068036509208-0.7006187374567461j),(-1.5512967355714924-0.5574799125693286j),(-1.4337338442651213-0.5342009179067659j),(-1.629741986086108-0.4040552626129654j),(-1.488849044722127-0.3319800844035416j),(-1.6543580338579982-0.24401070976891182j),(-1.4988350122486154-0.11697286528896189j),(-1.619684816920322-0.08134621522166108j),(-1.4662511320627678+0.08597356038039139j),(-1.5277475894020365+0.0800377292472414j),(-1.3929554514429479+0.2546226497966986j),(-1.3880716948067702+0.23374308445983905j),(-1.2807656435070292+0.3732063701659252j),(-1.2157156651203243+0.36952595518827236j),(-1.1332740716828007+0.4345173202911401j),(-1.0280414222066518+0.4739106730147491j),(-0.9579004876948318+0.4396836854290993j),(-0.8413465937686019+0.5327494610947933j),(-0.7671133142567195+0.395888431719638j),(-0.6684574484637074+0.5349512235661249j),(-0.5780356341055356+0.31299453150931833j),(-0.5179436030713163+0.4761057117706309j),(-0.410263090727934+0.20036986952056376j),(-0.3949471086498464+0.3606900875639689j),(-0.2824196710542208+0.065049228982723j),(-0.30298418327524473+0.20198933739803387j),(-0.2084919219530691-0.08821028733981007j),(-0.24572500127328875+0.01963433303579784j),(-0.19511219502169053-0.2552066053516828j),(-0.22781906347928282-0.16451863142777207j),(-0.24065514995391074-0.42981358720130075j),(-0.25427975713245365-0.3308757769870836j),(-0.3363849468833576-0.6019802548100472j),(-0.32858973280846415-0.46556417033920133j),(-0.4691817145352654-0.7572802411307396j),(-0.4502776408018228-0.5618564621811092j),(-0.6248534311770196-0.8784923613990991j),(-0.6130089681550996-0.619303250448672j),(-0.7908982644926184-0.9488960828385542j),(-0.8041080528186905-0.6411345094940735j),(-0.957869488321446-0.9562646923716187j),(-1.0059277424601032-0.6310833792185933j),(-1.1190918328655646-0.8962025986378769j),(-1.198798353814448-0.5909329741735488j),(-1.2691475880650043-0.7736346520685142j),(-1.3646833539993526-0.5197415302536985j),(-1.4020301409602158-0.6018617260413774j),(-1.4903815846003128-0.41500014197145896j),(-1.5099655343606133-0.39942825073180477j),(-1.5692602646700444-0.2751903239364746j),(-1.5835916877158196-0.18579916607186175j),(-1.6010286594649337-0.10263594475028348j),(-1.613586170014663+0.022759922651859665j),(-1.589770968219612+0.09459686369556819j),(-1.5931871719874695+0.21580859706237576j),(-1.5410789066568462+0.30265462578299174j),(-1.5206192772171423+0.3891336516912574j),(-1.45942225419779+0.5039120529746597j),(-1.400394568313603+0.5430061251930531j),(-1.3467561488164654+0.6804683260841208j),(-1.2428364714846634+0.6791288786973455j),(-1.2028424507607545+0.8179680157124999j),(-1.0618297637086476+0.7975384249346064j),(-1.0270621156284567+0.9084422310519564j),(-0.871484038860102+0.8946737942711994j),(-0.8208890588565991+0.9512021885261519j),(-0.6828423437841882+0.9633255623820176j),(-0.5899206955866962+0.9515133708440945j),(-0.5017921496722233+0.9944272905646967j),(-0.344525592430422+0.917573903246779j),(-0.3289216158307462+0.9799378323843906j),(-0.09871264287965453+0.8569198801807725j),(-0.1613587584636127+0.915655461900811j),(0.1324615704475368+0.7735627220456682j),(0.004102342210474119+0.802852326459975j),(0.33602875806945964+0.6668663304430946j),(0.16776778718101737+0.6480938923557298j),(0.5036178757765677+0.5325115175142652j),(0.3249292295996942+0.46132352612737443j),(0.6323713545668586+0.36512234589773673j),(0.465683109346998+0.252968946423987j),(0.7238948412549567+0.16153206935471742j),(0.5767791552682439+0.031204924450237148j),(0.7816245933057309-0.07653722418092418j),(0.6448368250197174-0.1995576279566706j),(0.8076303572711858-0.341351677398923j),(0.6597606435815708-0.43836458367358205j),(0.8001324374589732-0.6199635474180134j),(0.6171205179613416-0.6857088735016904j),(0.7527889048702616-0.8965750681214695j),(0.5186675451192916-0.9405970531896648j),(0.6561741913472378-1.1555570391903278j),(0.37087725660170784-1.1978384972836444j),(0.5010535857428757-1.3840236176024503j),(0.18217600379704713-1.4466370624940161j),(0.28236278481691895-1.5731068047971304j),(-0.03998110581600117-1.6710937047828986j),(0.002490825166707067-1.7176385890321568j),(-0.2909511707935638-1.8525350545744832j),(-0.3273383400194328-1.8146058337604372j),(-0.5688545739852691-1.9729320873081748j),(-0.6881503097109591-1.8612310997547161j),(-0.8725768506653917-2.018308987220311j),(-1.056482464046605-1.8536604591570054j),(-1.198559414837121-1.9810952406237419j),(-1.4087807895273148-1.786960387836317j),(-1.5376590021286642-1.8608114216169556j),(-1.7255077709001512-1.6565551201757769j),(-1.873429721235539-1.6631207688390854j),(-1.9936707926491848-1.4606041006206119j),(-2.1827477759366785-1.3978685367549217j),(-2.2070762026252404-1.2023813492001674j),(-2.438905801688766-1.0770386477695024j),(-2.3644514265736647-0.8916532418891591j),(-2.6164347700156156-0.7134676691221881j),(-2.466346884651143-0.544389735770594j),(-2.696280509033098-0.3207154495224084j),(-2.5121484603644757-0.18075738463218227j),(-2.6697977925637124+0.08611234478995605j),(-2.498448979480444+0.1780090631520111j),(-2.5403871237099396+0.4893071244532795j),(-2.419479313269359+0.5128327356852196j),(-2.3223569301593563+0.8681837875606453j),(-2.2694939735457353+0.8090616137195916j),(-2.037475181796837+1.2001010487652406j),(-2.0462433027662668+1.0570997121739742j),(-1.7103678835876392+1.4630381573931697j),(-1.7542260601912751+1.2513749000794678j),(-1.3641906168082092+1.6392118747728772j),(-1.4064602560597366+1.3882808191958245j),(-1.0177663007329043+1.7186795657624931j),(-1.0240139854110704+1.464146490664483j),(-0.6847549665466884+1.7017040472630038j),(-0.6333101560995231+1.4742817482695372j),(-0.3746467529878529+1.5989456918977465j),(-0.261972967901401+1.4137087312534016j),(-0.09473887127991987+1.4292139988347663j),(0.06555297897419066+1.2794783564216017j),(0.14800362677500456+1.2153222404187831j),(0.3313657494162213+1.0737573380443024j),(0.3461179171953178+0.9792482982303141j),(0.5256271918723017+0.8064374342181091j),(0.4922230978613157+0.7380626560987j),(0.6460997208747833+0.49604755315887367j),(0.5807293172736817+0.501833570558348j),(0.6962331756533797+0.1682534933398976j),(0.6098811674158862+0.27403877544380884j),(0.6827551737278671-0.14795847572906673j),(0.5831716669625198+0.05414211973904387j),(0.6137358673528155-0.42548836422132463j),(0.5094013817318644-0.15875452269339102j),(0.4977317466423567-0.6442503737479164j),(0.40119921725735674-0.3626272685238511j),(0.34403114535682844-0.7947022541942674j),(0.2724440706889254-0.5508873279003277j),(0.16347511308393228-0.8787289985409342j),(0.13547627469826712-0.713020989166722j),(-0.03095944422129296-0.9076702842814406j),(-0.0009184988363349078-0.8372929220207946j),(-0.22453360848188358-0.8981894726489639j),(-0.13207246122940583-0.9145172763761911j),(-0.4023613987503282-0.867343732232687j),(-0.25644473130738904-0.9414935777827236j),(-0.5519546058542583-0.8284011575479893j),(-0.3735993563619012-0.9228119602139564j),(-0.6658812044808274-0.788605528569169j),(-0.4820932575422384-0.870311511073164j),(-0.7435255847083394-0.7493482231486709j),(-0.5782532285625192-0.8003106054392207j),(-0.7911522766857908-0.7083452284965748j),(-0.6564562949465812-0.7295119546279717j),(-0.8200337347497608-0.6627476094087987j),(-0.7108973416188716-0.6709336489973623j),(-0.8431022518901227-0.6118702154032221j),(-0.7381787576375315-0.6311743933898879j),(-0.871157359492727-0.558476906684422j),(-0.7396497826185714-0.6098136291413296j),(-0.9098744312323241-0.5081965582374416j),(-0.7224307311511947-0.6009728048886649j),(-0.9586196473109915-0.46740926574461816j),(-0.6984936759369508-0.5963138403812092j),(-1.0114552455792922-0.4405425455731504j),(-0.6818833030881216-0.5882991674150749j),(-1.0599393188176105-0.42792973724557914j),(-0.6848841747285932-0.5725399238964504j),(-1.096674699654133-0.4251376901860816j),(-0.7143958338488094-0.548495544378917j),(-1.1182875374299854-0.4240752098596843j),(-0.7697813945823355-0.5184764687204928j),(-1.1267269899478918-0.415486886341888j),(-0.8429911360735753-0.4855691418974266j),(-1.1284015212484007-0.39189604659869437j),(-0.9209891696777366-0.45149206068854897j),(-1.1314769502181972-0.34989355977814596j),(-0.9897069641751364-0.41536075751038176j),(-1.142356604941944-0.2909354915980591j),(-1.0382074225291873-0.3739128337608242j),(-1.16268437153148-0.22040208635265296j),(-1.0616684517476622-0.3231007967264713j),(-1.188034575089425-0.14534841778024693j),(-1.0622166189151891-0.2603625790456914j),(-1.2088407863802528-0.07187626212386472j),(-1.0474076099803307-0.18656856492794527j),(-1.2132936626285824-0.003182428428933126j),(-1.0269815073549382-0.10674572532271615j),(-1.1912097970898832+0.06095611289635852j),(-1.009114267566561-0.02915563586791814j),(-1.1375090045030625+0.12309680553448099j),(-0.997527954224583+0.037033943593480056j),(-1.054071228146854+0.18594352398470826j),(-0.9904653058297953+0.08465796252162738j),(-0.9493258388767007+0.25001597352318616j),(-0.9818177891208733+0.1109436357519516j),(-0.83573909883213+0.3122135454941771j),(-0.9638909457841784+0.11843492336183181j),(-0.726109054865927+0.36596742245765546j),(-0.9306969901534283+0.11403698217881364j),(-0.6299784543501539+0.40304130005617955j),(-0.8804999145324872+0.10647357700823712j),(-0.5513926911861464+0.4163638094093698j),(-0.8166568942936446+0.10306376638686054j),(-0.488700708423997+0.4028218592595567j),(-0.74647335806553+0.10700370968960726j),(-0.43632721431111127+0.36489795174326j),(-0.678557327111311+0.11617163232589622j),(-0.3877263466884282+0.31042465044779566j),(-0.6197286040683723+0.12391619119617536j),(-0.33832787290122185+0.25041558554585075j),(-0.572695767735562+0.12154867454573637j),(-0.28735016379810074+0.19565762077517523j),(-0.5354034833983083+0.10161775734140077j),(-0.23784510270207304+0.15323667870697877j),(-0.5022978155378426+0.06074731045625886j),(-0.19506202630659397+0.1242303046144907j),(-0.4670117056464389+0.0009793637061211724j),(-0.16388835634572518+0.10340350947142563j),(-0.42542282253434016-0.0708725249108686j),(-0.14648444889524148+0.08103393900776101j),(-0.3778910873655368-0.1456014045094977j),(-0.14114221598211296+0.04623105374932507j),(-0.3297965851560687-0.21480149749412442j),(-0.14289806751356648-0.009414405226656763j)
